Date,High,Low,Open,Close,Volume,Adj_Close
2017-06-01,181.1000061,179.8600006,180.8099976,180.6300049,2028300,167.8891907
2017-06-02,181.25,179.8699951,180.5800018,180.9700012,2239900,168.2052155
2017-06-05,182.2100067,180.6000061,181.1000061,182.0800018,1561100,169.2368622
2017-06-06,182.7200012,181.0099945,181.6999969,181.4499969,2248900,168.6513519
2017-06-07,182.2400055,181.1399994,181.4400024,182.1999969,1246200,169.3484344
2017-06-08,182.5,180.8399963,181.9199982,181.4100037,1823600,168.6141815
2017-06-09,181.9299927,179.9199982,181.7100067,180.3800049,2167600,167.6567993
2017-06-12,180.8699951,178.7899933,179.5800018,179.6399994,2395200,166.9689941
2017-06-13,180.7899933,179.0299988,179.8999939,180.5099945,1745400,167.7776337
2017-06-14,181.9600067,180.2299957,180.8300018,181.6699982,1440400,168.8558044
2017-06-15,181.3300018,178.3699951,180.3899994,180.0599976,1753800,167.3594055
2017-06-16,170.6000061,165,170.3999939,167.1100006,24233000,155.3227997
2017-06-19,167.3800049,162.3899994,167.0500031,164.3399963,13809100,152.7481842
2017-06-20,165.5,162.4299927,165.5,162.8999939,7337600,151.40979
2017-06-21,163.7700043,162.75,163.4900055,163.1499939,3421700,151.6421356
2017-06-22,163.3000031,159.0099945,163.1699982,159.7899933,8043100,148.519104
2017-06-23,159.8000031,156.5599976,159.3999939,157.1300049,9506700,146.0467682
2017-06-26,160.9900055,158.1000061,158.1499939,160.1999969,6473900,148.900238
2017-06-27,161.5500031,159.1999969,160.6600037,159.2599945,5533800,148.0265045
2017-06-28,160.5,159.5,159.5899963,160.1699982,3234400,148.872345
2017-06-29,160.4700012,157.8000031,160.2100067,158.6799927,3664200,147.4874268
2017-06-30,160.5399933,158.7899933,159.6000061,159.9299927,4755100,148.6492767
2017-07-03,160.5299988,158.6900024,160.2100067,158.8200073,1994300,147.6175385
2017-07-05,159.5,157.8600006,158.9299927,158.0200043,3770400,146.8739624
2017-07-06,161.3500061,157.0500031,161.1100006,157.0899963,6963400,146.0095825
2017-07-07,157.5500031,154.0899963,157.3600006,154.1100006,7688400,143.2397766
2017-07-10,153.6000061,150.9600067,153.5099945,151,8999800,140.3491821
2017-07-11,153.0899963,150.9299927,151.4499969,151.1100006,6275600,140.4513855
2017-07-12,152.8999939,151.4199982,151.4600067,151.75,5112200,141.0462494
2017-07-13,153.9299927,152.6199951,153.2299957,153.6000061,5673500,142.7658081
2017-07-14,154.2700043,152.8999939,154.2599945,153,4368400,142.2080841
2017-07-17,153.4400024,152.5200043,153,152.8399963,3096500,142.0593872
2017-07-18,152.8399963,150.9400024,152.6100006,151.5,3256900,140.8138733
2017-07-19,152.1600037,150.8999939,151.8099976,151.2400055,4100000,140.5722198
2017-07-20,152.1900024,150.8800049,151.4700012,150.9900055,3207400,140.339859
2017-07-21,151.2299957,150,150.9400024,150.4400024,4078000,139.8286285
2017-07-24,151.4700012,150.1100006,150.4499969,151,3655600,140.3491821
2017-07-25,153.6999969,151.3999939,151.4100037,153.1699982,4605700,142.3660889
2017-07-26,153.5,151.5500031,153.4100037,152.0899963,3017200,141.3622437
2017-07-27,152.9900055,151.4400024,152.0099945,152.5200043,3637900,141.7619324
2017-07-28,153.3000031,152.1100006,152.6699982,152.8899994,2779500,142.105835
2017-07-31,158.6600037,153.0299988,153.0800018,158.5099945,6937100,147.329422
2017-08-01,159.9700012,157.9100037,159.1000061,159.7200012,4787500,148.4540863
2017-08-02,161.5500031,158.4400024,159.1300049,161.2799988,5486300,149.9040222
2017-08-03,162.3500061,157.0599976,161.6100006,157.9100037,5562600,146.771759
2017-08-04,158.4400024,155.8300018,158.3399963,156.4400024,3117900,145.4054565
2017-08-07,157.5800018,155.3399963,156.5,156.9499969,2629500,145.8794861
2017-08-08,159.4400024,157.0299988,157.1000061,157.75,2569200,146.6230469
2017-08-09,157.5700073,156.1999969,157.1399994,156.8600006,2157600,145.7958374
2017-08-10,157.5700073,155.3699951,156.1699982,156.6399994,2764600,145.5912933
2017-08-11,157.8000031,156.4100037,156.5099945,156.6499939,1887000,145.6006012
2017-08-14,158.1999969,156.5399933,157.5899963,157.9100037,2028400,146.771759
2017-08-15,158.3800049,156.7899933,158,156.8800049,1869100,145.8144073
2017-08-16,159.8800049,157.1100006,157.2799988,159.7599945,3381800,148.9659882
2017-08-17,159.9499969,157.6399994,158.4799957,158.5700073,2650000,147.8564453
2017-08-18,158.6900024,156.9199982,157.9799957,157.0800018,2747900,146.4671173
2017-08-21,158.1699982,155.9600067,157.1900024,157.0700073,1857400,146.4577637
2017-08-22,159.4499969,157.5299988,157.5299988,158.6999969,2204600,147.9776306
2017-08-23,159.4400024,157.7799988,158.6199951,159.3699951,1731400,148.6023712
2017-08-24,160.6600037,151.0899963,160,151.3300018,10301700,141.1056061
2017-08-25,152.9400024,150.0599976,152.3699951,152.4499969,5703500,142.1499023
2017-08-28,153.2799988,151.1999969,151.8999939,152.5500031,3776400,142.2431793
2017-08-29,153.9900055,151.4600067,152.3800049,153.5599976,2446200,143.1848907
2017-08-30,154.7400055,152.8800049,153.7100067,154.4400024,2493500,144.0054779
2017-08-31,157.2599945,153.9499969,156.2200012,156.7400055,4567700,146.1500397
2017-09-01,158.5500031,157.1999969,157.5899963,158.2400055,2833500,147.5487213
2017-09-05,159.7200012,157.4700012,157.9600067,159.1399994,3413000,148.3879089
2017-09-06,159.9400024,158.0899963,159.1900024,158.8600006,2873700,148.1268158
2017-09-07,159.6000061,157.5700073,158.9700012,159.2799988,2479300,148.5184326
2017-09-08,158.5,155.0299988,158.3699951,157.3099976,3364600,146.6815338
2017-09-11,158,157.0599976,157.8899994,157.3600006,2442500,146.7281799
2017-09-12,160.6499939,157.4499969,157.6699982,160.0399933,2988400,149.2270966
2017-09-13,163.9499969,160.0099945,160.1399994,162.9900055,4202000,151.9777985
2017-09-14,162.6799927,161.6399994,162.6799927,162.3699951,2493300,151.3996735
2017-09-15,162.6699982,161.6999969,162.2400055,162.3000031,3757800,151.3344421
2017-09-18,163.4600067,160.7599945,162.1799927,160.9100037,2047100,150.0383301
2017-09-19,161.6600037,159.9499969,160.9600067,161.5599976,1790800,150.6443787
2017-09-20,163.0399933,161.2599945,161.5099945,162.8500061,2432300,151.8472595
2017-09-21,162.9299927,160.3999939,162.9299927,161.4799957,1738800,150.569809
2017-09-22,162,160.3699951,160.8999939,161.2899933,1535900,150.3926392
2017-09-25,162.6999969,160.5200043,160.8300018,162.3300018,1799600,151.3623962
2017-09-26,164.7299957,162.5899963,162.7100067,164.0700073,2370400,152.9848328
2017-09-27,165.3200073,163.3800049,164.4900055,164.4199982,2053100,153.3112183
2017-09-28,164.9499969,163.5399933,164.4700012,163.8999939,1730200,152.8263092
2017-09-29,165.0700073,163.7599945,163.8999939,164.2899933,1852300,153.1899567
2017-10-02,166.4199982,164.2899933,164.9199982,165.8899994,2267100,154.681839
2017-10-03,167.2899933,165.0299988,166.3200073,165.0800018,2839400,153.9266052
2017-10-04,165.9299927,164.6900024,165.2299957,165.2100067,1918600,154.0478363
2017-10-05,167.1199951,165.25,165.8600006,167.0700073,4715400,155.7821655
2017-10-06,159.4600067,156.5399933,159,157.0899963,18001200,146.4764252
2017-10-09,157.75,154.1100006,157.0099945,154.6100006,7028800,144.1639404
2017-10-10,157.3600006,155.0800018,155.6699982,156.8699951,5420200,146.2712555
2017-10-11,158.9600067,157.0599976,157.3000031,157.8699951,3859300,147.2036896
2017-10-12,157.9900055,156.3600006,157.8699951,157.2200012,3596300,146.5976105
2017-10-13,160.0800018,157.0899963,157.4199982,159.8500061,3634500,149.0499725
2017-10-16,159.8000031,158.3200073,159.3800049,158.8099976,2453700,148.0802307
2017-10-17,159.2700043,157.5700073,159,158.3800049,2426800,147.6792908
2017-10-18,158.8399963,157.3099976,158.8399963,157.5500031,3011300,146.9053345
2017-10-19,158.7599945,157,157.1399994,158.4600067,2981700,147.7538757
2017-10-20,161.0099945,158.5099945,158.9700012,160.7700043,3993200,149.9077911
2017-10-23,162.3899994,160.5800018,160.8500061,162.0399933,2811200,151.0919647
2017-10-24,162.8899994,161,161.1600037,162.2899933,3040700,151.325058
2017-10-25,163,160.5800018,161,162.1799927,3603900,151.2225189
2017-10-26,163.5500031,160.7899933,162.4600067,162.4600067,3038900,151.4835968
2017-10-27,162.6799927,160.6999969,160.8000031,162.3800049,3399900,151.4090576
2017-10-30,162,159.4700012,161.9900055,160.2299957,2550700,149.4042969
2017-10-31,161.2700043,159.7200012,159.8399963,161.0800018,2513600,150.1968689
2017-11-01,163.2899933,161.2899933,161.9700012,162.6900024,2129400,151.6980743
2017-11-02,165.5500031,162.6100006,163.7299957,164.9499969,3255700,153.8053741
2017-11-03,167.0700073,163.7799988,164.1600037,166.4400024,3112500,155.1947021
2017-11-06,166.5899963,164.9799957,165.8000031,165.0500031,1917300,153.8986053
2017-11-07,166.5,164.6000061,165.1999969,166.2799988,1944200,155.0455017
2017-11-08,169.1900024,166.0200043,166.6300049,169.0500031,3494300,157.6283264
2017-11-09,169.3099976,167.0500031,167.4799957,169.1100006,2094000,157.6842957
2017-11-10,171.3800049,168.0800018,168.4400024,171.3600006,2673100,159.7822876
2017-11-13,173.0899963,170.6499939,171,171.4600067,4093300,159.8755341
2017-11-14,171.8300018,169.7700043,170.8200073,171.4400024,1774300,159.8569031
2017-11-15,170.7299957,167.0599976,169.3000031,169,2439900,157.5817108
2017-11-16,171.3399963,169.1600037,170.2299957,170.9799957,2342700,159.9010162
2017-11-17,172.1999969,170.6499939,171,170.9799957,2100600,159.9010162
2017-11-20,172.5299988,170.8500061,171.1100006,172.2799988,1955000,161.1167908
2017-11-21,174.1900024,172.5500031,172.9600067,173.4199982,2360200,162.1829376
2017-11-22,174,171.1000061,173.8399963,172.4799957,1950100,161.303833
2017-11-24,173.1600037,171.5,172.3800049,171.6199951,789400,160.4995575
2017-11-27,173.0599976,171.1199951,172.25,172.6100006,2346700,161.425415
2017-11-28,174.1799927,172.5500031,173.3200073,173.6499939,2728400,162.398056
2017-11-29,177.7400055,173.5500031,174,177.5299988,4683000,166.0266266
2017-11-30,184.8999939,180.2200012,180.4299927,184.4299927,7716600,172.479538
2017-12-01,185.1799927,181.1300049,183.2599945,185.1300049,4034400,173.134201
2017-12-04,189.8800049,186.5599976,187.2200012,189.5599976,5774200,177.2771149
2017-12-05,191.2200012,186.8500061,189.6699982,187.8200073,3182800,175.6499023
2017-12-06,187.9799957,185.5099945,187.6199951,187.2200012,3569200,175.0887909
2017-12-07,187.8000031,185.5599976,186.5099945,186.1999969,2240800,174.1348267
2017-12-08,188.5299988,185.9499969,186.7899933,188.0700073,1772500,175.8836975
2017-12-11,188.8999939,187.0399933,188.2100067,188.8600006,1964100,176.6224823
2017-12-12,189.1199951,186.8000031,186.9600067,188.3000031,3365700,176.0987854
2017-12-13,190.1199951,187.8000031,188.5299988,188.2799988,3062900,176.0800781
2017-12-14,189.7400055,186.1699982,188.5800018,186.5299988,3743200,174.4434509
2017-12-15,195.3500061,192,193.4100037,192.7299957,8452900,180.2417297
2017-12-18,194.3500061,191.8999939,192.6300049,192.3099976,3492300,179.848938
2017-12-19,193,187,192.9100037,188.3300018,3959900,176.1268616
2017-12-20,189.2599945,185.3999939,189.0399933,187.5099945,3894400,175.3599396
2017-12-21,188.3999939,186.5800018,188,186.8000031,1908100,174.6959381
2017-12-22,187.4799957,185.9700012,187.2700043,186.6300049,1078300,174.5369873
2017-12-26,187.3399963,186.1199951,186.1900024,186.5500031,1120000,174.4621582
2017-12-27,187.0599976,185.8000031,186.8500061,186.3000031,1175200,174.228363
2017-12-28,187.0200043,186.1900024,186.5700073,186.6199951,1017000,174.5276031
2017-12-29,187.6000061,185.9299927,186.4600067,186.1199951,2028000,174.0600433
2018-01-02,190.6799927,186.7400055,187.2299957,188.3200073,2509300,176.1174316
2018-01-03,192.1000061,188.3800049,188.8200073,190.5800018,3364400,178.2310028
2018-01-04,192.3000031,187.5599976,192,189.1000061,3525800,176.8469696
2018-01-05,189.6799927,186.7200012,189.4299927,187.75,2819000,175.5843964
2018-01-08,188.9799957,187.25,187.3200073,188.4799957,1961800,176.2671051
2018-01-09,189.3000031,186.1499939,189.0099945,186.2899933,2241900,174.2190094
2018-01-10,186.2400055,183.8800049,185.75,185.4199982,2609500,173.4053955
2018-01-11,190.6699982,185.0299988,185.4299927,189.3800049,4678600,177.1088104
2018-01-12,192.1799927,190,190.1000061,191.8399963,3499500,179.4093781
2018-01-16,192.8399963,190.8899994,192.3500061,191.5299988,2006600,179.1194763
2018-01-17,192.5599976,191.3399963,192.5299988,192.2899933,2585200,179.8302002
2018-01-18,193.0299988,191.2200012,192.2299957,191.5099945,1908000,179.1007996
2018-01-19,192.6399994,191.1600037,191.7100067,192.2899933,2353800,179.8302002
2018-01-22,194.7599945,192.0599976,192.5,194.3800049,3009100,181.7848053
2018-01-23,194.1000061,192.0700073,193.6100006,193.4199982,2316400,180.8870087
2018-01-24,194.75,191.9299927,194.4299927,194.2400055,2799200,181.6539001
2018-01-25,198.4499969,194.7400055,195,197.9499969,3558700,185.1235046
2018-01-26,199.2299957,195.6900024,197.75,198.9100037,2756200,186.0213013
2018-01-29,199.8800049,197.5599976,198.3699951,198.3200073,2031100,185.4694977
2018-01-30,198.7899933,196.0800018,197.5899963,197.9100037,2285000,185.0860596
2018-01-31,198.4700012,194.1000061,197.4400024,194.8699951,2682300,182.243042
2018-02-01,195.3999939,192.4400024,193.4100037,193.4700012,2096600,180.9337463
2018-02-02,193.6000061,190.8000031,191.25,190.9900055,2386600,178.6144562
2018-02-05,192.1000061,182.5299988,190.6600037,182.7700043,3407200,170.927124
2018-02-06,185.2400055,176.1999969,178.9100037,185.0099945,4067900,173.0219269
2018-02-07,186.1900024,183.0700073,184.6000061,183.1900024,2594800,171.3199005
2018-02-08,184.5099945,178.5299988,184.5099945,178.6100006,3013200,167.0366516
2018-02-09,182.0700073,175.7899933,179.7799988,180.7200012,2777200,169.0099335
2018-02-12,183.2599945,180.3800049,181.8399963,181.0599976,1596200,169.3278656
2018-02-13,184.6000061,180.0500031,180.2200012,184.1499939,2123900,172.2176666
2018-02-14,188.4799957,182.3099976,182.7100067,187.3500061,2191000,175.2103424
2018-02-15,191.7100067,186.5700073,188.0899963,191.4799957,2072900,179.5518646
2018-02-16,194.6199951,191.0399933,191.4499969,191.5599976,1969300,179.6269226
2018-02-20,191.4799957,187.6300049,189.8699951,188.1199951,2202100,176.4011993
2018-02-21,189.1399994,185.6900024,188.5299988,185.75,1747200,174.1788483
2018-02-22,188.3300018,185.6600037,186.3500061,186.5899963,1360100,174.9665222
2018-02-23,189.8500061,185.9100037,187.8300018,189.8099976,1561700,177.9859619
2018-02-26,193.1000061,189.9299927,190.1000061,192.8099976,1852400,180.799057
2018-02-27,195.5200043,190.1000061,193.4499969,190.1000061,2170400,178.2579041
2018-02-28,193.7599945,190.8899994,191.6000061,190.8999939,2179800,179.0080109
2018-03-01,192.9900055,187.3200073,191.3099976,189.0299988,2447700,177.2545166
2018-03-02,190.3899994,187.2200012,187.4799957,189.3300018,2275900,177.5358429
2018-03-05,191.9799957,187.5,188.4499969,191.4799957,2155800,179.5518646
2018-03-06,192.25,190.0700073,192.1399994,191.4600067,2458700,179.5331726
2018-03-07,189.75,184.7799988,189.2100067,187.3600006,5157100,175.6885529
2018-03-08,186.3500061,183.0800018,186.1900024,185.6900024,6061500,174.1226044
2018-03-09,188.6399994,184.2200012,186.5,188.5800018,3288100,176.8325958
2018-03-12,190.1000061,187.5500031,188.2700043,189.3699951,2394100,177.5733795
2018-03-13,190.1199951,186.8000031,190.0500031,187.4600067,1964300,175.7823334
2018-03-14,189.0099945,183.5,188.7799988,184.6300049,2866000,173.1286469
2018-03-15,186.5700073,184.1600037,184.8200073,185.5099945,1811300,173.9537811
2018-03-16,186.25,184.4700012,186.1799927,185.8699951,3569400,174.2913971
2018-03-19,185.9799957,182.8099976,185.6300049,184.1499939,2493200,172.6785126
2018-03-20,187.5800018,184.6000061,185.1000061,187.3500061,1852500,175.6791992
2018-03-21,187.8899994,186.0599976,186.8300018,186.0700073,2048300,174.4789276
2018-03-22,185.5500031,182.5,184.8999939,182.6399994,2489800,171.2625732
2018-03-23,184.4499969,180.8300018,183.2799988,180.8399963,2351800,169.574707
2018-03-26,187.5599976,182.3399963,183.0299988,187.2200012,2036600,175.5572968
2018-03-27,187.6600037,182.0599976,187.4400024,183.1499939,2495300,171.7407837
2018-03-28,184.6199951,181.2299957,183.6100006,183.6100006,2168700,172.1721802
2018-03-29,188.6399994,184.4100037,184.7400055,188.4299927,3016000,176.6918793
2018-04-02,186.9100037,181.0500031,186.9100037,182.75,3599200,171.3657532
2018-04-03,184.1699982,181.3500061,183.5299988,182.6100006,2287000,171.234436
2018-04-04,186.3500061,180.9400024,181.1300049,185.5200043,2111000,173.9631805
2018-04-05,187,184.9299927,186.6999969,186.25,1933600,174.6476746
2018-04-06,187.25,183.1000061,185.3399963,183.9600067,2259000,172.5003357
2018-04-09,187.3999939,183.5,185.1999969,184.4100037,1946000,172.9223328
2018-04-10,185.9700012,182.1699982,185.75,183.5500031,2526000,172.1159058
2018-04-11,186.3699951,182.2200012,182.25,184.6499939,1697300,173.1473846
2018-04-12,190.0399933,185.4900055,185.5,188.8200073,2841600,177.0576019
2018-04-13,189.8300018,187.0099945,189.8099976,188.9100037,1744400,177.1420288
2018-04-16,195.8000031,191.3800049,191.8399963,194.5800018,3026800,182.458786
2018-04-17,196.8800049,194.7299957,195.6600037,196,2160500,183.7903595
2018-04-18,197.7700043,196.1199951,196.3000031,196.5099945,1663100,184.2685547
2018-04-19,196.3999939,193.5,196.1600037,195.0700073,2427600,182.9182739
2018-04-20,195.6699982,192.75,194.4299927,193.5599976,2252800,181.5023041
2018-04-23,194.3800049,192.2599945,193.8099976,193.3500061,1618000,181.3054199
2018-04-24,195.3600006,191.1499939,194.5399933,192.5099945,1598900,180.517746
2018-04-25,194.6699982,191.3899994,192.2299957,193.9700012,1311700,181.886795
2018-04-26,196.4400024,193.3399963,194.1199951,195.2599945,1445800,183.0964203
2018-04-27,196.9199982,194.5299988,194.9499969,196.5800018,1563100,184.3342285
2018-04-30,199.0399933,196.3899994,197.1000061,197.1600037,2165000,184.8780975
2018-05-01,197.0800018,193.5099945,196.4900055,196.5500031,1413200,184.306076
2018-05-02,195.5800018,192.4499969,195.4799957,194,2498100,181.9149017
2018-05-03,193.9900055,190.1799927,193.9199982,193.0099945,1815500,180.986618
2018-05-04,196.3999939,191.2799988,192.8399963,195.1900024,1704500,183.0307617
2018-05-07,195.8000031,192.2100067,195.7799988,193.0599976,2361900,181.0334625
2018-05-08,195.1999969,192.4199982,192.9900055,194.4799957,1908600,182.365036
2018-05-09,196.4199982,193.1499939,194.1499939,196.0399933,1999100,183.8278503
2018-05-10,196.9299927,194.1999969,196.0500031,195.4499969,1874200,183.8090057
2018-05-11,195.9799957,194.5700073,195.3300018,195.7599945,1296300,184.1005554
2018-05-14,197.2700043,195.4199982,195.9600067,195.8800049,1440900,184.2134094
2018-05-15,196.6999969,193.2599945,194.7599945,195.4799957,2319600,183.8372345
2018-05-16,199.3500061,195,196.0700073,198.7100067,2163200,186.8748779
2018-05-17,201.3500061,197.8899994,199.0599976,199.6000061,2391000,187.7118835
2018-05-18,199.5200043,197.7799988,199.5,198.9600067,1624600,187.1100006
2018-05-21,201.3399963,199.0899963,199.6000061,199.6199951,1202800,187.7306519
2018-05-22,201.7700043,198.8300018,199.7200012,198.9700012,1563600,187.119339
2018-05-23,199.0899963,196.7700043,199.0899963,198.1399994,1635100,186.3388519
2018-05-24,199.0899963,196.8200073,198.2899933,198.8899994,1176300,187.0441437
2018-05-25,200.2200012,197.8200073,198.8899994,198.3600006,1331000,186.5457306
2018-05-29,198.8399963,196,198.1000061,196.7400055,2298100,185.0222168
2018-05-30,200.5299988,197.75,198.1600037,199.6399994,2390900,187.7494659
2018-05-31,200.6999969,197.6999969,200.2200012,198.2400055,4822800,186.4328461
2018-06-01,198.9900055,195,195.4499969,197.1300049,4056400,185.3889618
2018-06-04,199.0399933,197.25,197.3200073,198.6199951,1870600,186.7902069
2018-06-05,199.3500061,196.9900055,199.2200012,197.8399963,1868500,186.0566864
2018-06-06,198.3999939,196.6999969,198.0099945,197.6600037,2066900,185.8874207
2018-06-07,202.8800049,199.4100037,200.5,202.5700073,2735000,190.5049896
2018-06-08,204.0099945,201,201.5099945,203.7599945,2052500,191.6240997
2018-06-11,204.8899994,203.4199982,203.7599945,204.5,1684800,192.3200073
2018-06-12,205.0800018,203.2299957,204.25,204.8800049,1384800,192.6773682
2018-06-13,205.8300018,203.2100067,204.9199982,204.1100006,1665800,191.9532318
2018-06-14,205.7299957,204.2899933,204.8699951,205.1199951,1685000,192.9030762
2018-06-15,207.6699982,204.5700073,205.3999939,207.3200073,3879600,194.9720306
2018-06-18,208.1100006,205.1499939,206,206.2100067,1975000,193.9281616
2018-06-19,207.8099976,204.6199951,204.8999939,207.5299988,1940600,195.1695862
2018-06-20,208.5899963,206.9600067,207.7599945,207.9799957,1527700,195.5927734
2018-06-21,211.1100006,208,208.1699982,209.9600067,1825800,197.4548035
2018-06-22,211.7700043,210.0200043,210.3699951,211.1000061,1738600,198.5269012
2018-06-25,212.0800018,209.9700012,210.0099945,211.75,2398600,199.1382446
2018-06-26,212.4600067,209.9700012,212.3800049,210.0899963,2276700,197.5770874
2018-06-27,212.4199982,209.6100006,210.5,210.0299988,2211700,197.5206604
2018-06-28,211.1900024,208.0500031,210,208.7100067,1826700,196.2792816
2018-06-29,210.5299988,208.3200073,209.6600037,208.9799957,2164600,196.5331726
2018-07-02,208.8200073,206.0500031,208.4199982,207.9900055,1876100,195.6021729
2018-07-03,209.9100037,206.8999939,208.5299988,207.1199951,842100,194.7839661
2018-07-05,209.2899933,207.5500031,208.1999969,209.1399994,1436700,196.6836548
2018-07-06,210.3899994,206.6600037,207.1399994,209.6199951,1523200,197.1350403
2018-07-09,211.7899933,210,210.5200043,210.9400024,1738300,198.3764648
2018-07-10,212.6999969,210.8300018,210.9900055,211.6999969,1687800,199.0912018
2018-07-11,211.7799988,209.9700012,211.2100067,210.9499969,1472800,198.3858337
2018-07-12,214.1699982,212.2200012,212.5399933,214.0200043,2222000,201.2730408
2018-07-13,216.6399994,213.7100067,214,216.5399933,1951200,203.6429138
2018-07-16,217.1300049,213.8999939,216.6399994,214.8500061,2078200,202.0535736
2018-07-17,216.1600037,214,214.0599976,215,2064800,202.1946411
2018-07-18,215.8800049,213.6000061,215.3399963,214.9700012,1869500,202.1664429
2018-07-19,218.1999969,214.0299988,214.4600067,217.5399933,2790800,204.5833282
2018-07-20,218.9400024,216.2400055,216.9799957,218.6900024,1793900,205.6648254
2018-07-23,220.4600067,218.1999969,219.8800049,218.8399963,1394300,205.8059387
2018-07-24,220.6799927,217.5899963,219.4100037,218.5800018,1453900,205.5614319
2018-07-25,220.8200073,217.3699951,217.6100006,220.6999969,1560200,207.55513
2018-07-26,224.6199951,220.8200073,222,221.7200012,1820000,208.5144043
2018-07-27,222.5,218.7599945,222.3099976,219.6499939,1596800,206.567688
2018-07-30,220.1199951,218.6100006,219.0399933,219.1100006,1292700,206.059845
2018-07-31,220.0700073,218.3300018,219.6900024,218.7100067,1888500,205.6836853
2018-08-01,219.1000061,216.25,218.6499939,217.1300049,1841300,204.1977997
2018-08-02,221.3999939,215.0099945,215.0099945,221.1199951,1904800,207.9501038
2018-08-03,222.6199951,221,221,222.0299988,1195700,208.8059387
2018-08-06,223.2700043,221.0099945,221.4299927,222.7200012,1285500,209.4548492
2018-08-07,225.4799957,222.9799957,223.2400055,223.8600006,1428100,210.5269623
2018-08-08,224.8800049,222.2400055,222.8600006,224.5800018,2010700,211.204071
2018-08-09,222.3500061,216.9100037,221.6199951,218.2400055,3637100,205.241684
2018-08-10,221.7200012,217.75,218.1399994,220.3099976,2830800,207.1883545
2018-08-13,221.5800018,219.0599976,221.0299988,219.5599976,1518900,206.4830627
2018-08-14,222.5599976,219.8600006,220.0099945,222,1450600,208.7777405
2018-08-15,222.1100006,218.7700043,220.7200012,221.6699982,1844100,208.4673767
2018-08-16,224.2599945,222.1399994,223.4499969,223.1900024,1657700,209.8968353
2018-08-17,225.8800049,222.1499939,222.3300018,225.6799927,1980900,212.2384949
2018-08-20,228.2200012,225.9700012,226,227.3500061,1783700,213.8090515
2018-08-21,230.1000061,227.6999969,229.4900055,228.5399933,2066700,214.9281921
2018-08-22,230.2299957,228.3800049,228.4799957,229.2100067,1267900,215.5583038
2018-08-23,230.3500061,228.5700073,229,229.5099945,1337900,215.8404236
2018-08-24,232.0599976,229.6000061,230,231.2799988,1453200,217.5050049
2018-08-27,232.8600006,228.1000061,232.7400055,230.0299988,1904100,216.3294525
2018-08-28,231.8300018,229.8399963,230.9400024,230.2599945,1882100,216.5457611
2018-08-29,232,228.7299957,231.7899933,230.1900024,1793600,216.4798889
2018-08-30,231.1600037,229.4400024,229.6199951,230.8300018,1272000,217.6206665
2018-08-31,233.5200043,230.2100067,230.2100067,233.1300049,1881300,219.7890625
